Timestamp,Boresight,Jetson Detection,Rx Beam Index,Rx Beam Angle,Initial SNR (dB),Initial Max Power (dBm),Max Power (dBm),YOLO Time (s),Beam Sweep Time (s),Rx Beam Index (YOLO Predicted),Rx Beam Index (Selected),Adjustment Method,Beams Checked in Search,Adjusted Beam Index,Adjusted Beam Angle,SNR (dB),Offset Error,Beam Offset History,Received Jetson inference Time,Set TX Beam Time (s),Set RX Beam Time (s),Stabilize Beam Time (s),Measure SNR Time (s)
20250724_014842_754,15,25,25,-10.2,11.44860121194823,-83.37576675415039,-83.37576675415039,0.1026601791381836,0.2690696716308594,25,25.0,OffsetFailed,2,22,-14.5,18.9687689767959,-3.0,[],0.102341890335083,0.0504624843597412,0.0505073070526123,0.0003931522369384,0.0006508827209472
20250724_014843_128,15,NO_RADIO,25,-10.2,18.93658912904587,-83.42624435424804,-83.42624435424804,0.1019849777221679,0.1020219326019287,25,,CenterFallback,1,32,0.0,,,[],0.1016712188720703,0.0504910945892334,0.050455093383789,0.0003845691680908,0.0006525516510009
20250724_014843_333,16,25,25,-10.2,9.500285559902691,-86.18867301940918,-86.18867301940918,0.1015892028808593,0.2609181404113769,25,25.0,OffsetFailed,2,22,-14.5,15.846247150969816,-3.0,[],0.1012451648712158,0.0504732131958007,0.0504982471466064,0.0567185878753662,0.0007057189941406
20250724_014843_697,17,NO_RADIO,25,-10.2,9.208714908287805,-92.64356231689452,-92.64356231689452,0.1001513004302978,0.1584484577178955,25,,CenterFallback,1,32,0.0,,,[],0.0997838973999023,0.0505192279815673,0.0504820346832275,0.056730031967163,0.0006608963012695
20250724_014843_958,17,24,24,-11.6,9.106165242788322,-83.45639038085938,-83.45639038085938,0.1037306785583496,0.2683479785919189,24,24.0,OffsetFailed,2,21,-16.0,18.96753768031273,-3.0,[],0.1033928394317627,0.0504729747772216,0.0504457950592041,0.0003902912139892,0.000659704208374
20250724_014844_331,18,24,24,-11.6,18.950739105361805,-89.0556869506836,-89.0556869506836,0.1018314361572265,0.2685623168945312,24,24.0,OffsetFailed,2,23,-13.1,12.81935272056316,-1.0,[],0.1015331745147705,0.050487995147705,0.0505070686340332,0.0004045963287353,0.0006699562072753
20250724_014844_703,19,23,23,-13.1,12.78712655514829,-87.94153594970703,-87.94153594970703,0.1035835742950439,0.2688169479370117,23,23.0,OffsetFailed,2,21,-16.0,14.197738397167823,-2.0,[],0.1032140254974365,0.0504498481750488,0.0504803657531738,0.0003988742828369,0.0007312297821044
20250724_014845_078,20,22,22,-14.5,14.466594718539367,-85.41689910888672,-85.41689910888672,0.1080813407897949,0.2683680057525635,22,22.0,OffsetFailed,2,20,-17.4,16.938742927361048,-2.0,[],0.1077384948730468,0.0504608154296875,0.0504865646362304,0.000401496887207,0.0006680488586425
20250724_014845_456,20,22,22,-14.5,15.647189928672232,-86.89303092956543,-86.89303092956543,0.0998947620391845,0.2688181400299072,22,22.0,OffsetFailed,2,20,-17.4,15.555552454732464,-2.0,[],0.0995659828186035,0.0504257678985595,0.0505523681640625,0.0003981590270996,0.0006532669067382
20250724_014845_826,21,21,21,-16.0,15.433701522839227,-85.3289909362793,-85.3289909362793,0.0970361232757568,0.269007921218872,21,21.0,OffsetFailed,2,19,-18.9,16.740237339736936,-2.0,[],0.0967180728912353,0.0505075454711914,0.0505146980285644,0.0004096031188964,0.0006897449493408
