Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-24,7.02,47,19.37886170750444,0.0
-23,7.02,47,19.21457609187693,0.0
-23,7.02,47,19.21457609187693,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-23,7.02,46,20.508420822578245,0.0
-22,7.02,46,20.10090523937108,0.0
-22,7.02,46,20.10090523937108,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-22,7.02,45,20.354599947883244,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,44,20.15529590289728,0.0
-21,7.02,44,20.15529590289728,0.0
-21,7.02,44,20.15529590289728,0.0
-21,7.02,44,20.15529590289728,0.0
-21,7.02,44,20.15529590289728,0.0
-21,7.02,44,20.15529590289728,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-21,7.02,45,20.14010516567308,0.0
-20,7.02,45,17.9838315715202,0.0
-20,7.02,45,17.9838315715202,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-20,7.02,44,19.929988490551903,0.0
-19,7.02,44,19.725712090300703,0.0
-19,7.02,44,19.725712090300703,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-19,7.02,43,20.44929433344545,0.0
-18,7.02,43,20.02549559143135,0.0
-18,7.02,43,20.02549559143135,0.0
-18,7.02,43,20.02549559143135,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,43,20.02549559143135,0.0
-18,7.02,43,20.02549559143135,0.0
-18,7.02,43,20.02549559143135,0.0
-18,7.02,43,20.02549559143135,0.0
-18,7.02,43,20.02549559143135,0.0
-18,7.02,43,20.02549559143135,0.0
-18,7.02,43,20.02549559143135,0.0
-18,7.02,43,20.02549559143135,0.0
-18,7.02,43,20.02549559143135,0.0
-18,7.02,43,20.02549559143135,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,42,20.354345977057847,0.0
-18,7.02,43,20.02549559143135,0.0
-18,7.02,43,20.02549559143135,0.0
-18,7.02,43,20.02549559143135,0.0
-18,7.02,43,20.02549559143135,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
-17,7.02,42,19.98588872229529,0.0
