Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-29,34.22,49,39.106477243801066,0.0
-29,34.22,49,39.0299280833365,0.0
-28,34.22,48,39.02471373191501,0.0
-28,34.22,48,39.63768685033384,0.0
-28,34.22,48,39.58682801193209,0.0
-28,34.22,48,39.46811118080693,0.0
-28,34.22,48,39.75288212065969,0.0
-28,34.22,48,39.24816236200126,0.0
-28,34.22,48,39.36049276268731,0.0
-28,34.22,48,39.45515355685632,0.0
-28,34.22,48,39.52179506845232,0.0
-28,34.22,48,39.11552331616306,0.0
-28,34.22,48,39.141389935455805,0.0
-28,34.22,48,38.90953063667531,0.0
-28,34.22,48,38.92063550211003,0.0
-27,34.22,48,39.56151350642654,0.0
-27,34.22,48,39.13608481373588,0.0
-27,34.22,47,38.80360464841796,0.0
-27,34.22,47,38.68868152898117,0.0
-27,34.22,47,39.08740344206868,0.0
-27,34.22,47,38.88949731680021,0.0
-27,34.22,47,38.5763053802051,0.0
-27,34.22,47,38.68386603588707,0.0
-27,34.22,47,39.07414791080998,0.0
-27,34.22,47,39.103048692221,0.0
-27,34.22,47,39.07730460470547,0.0
-27,34.22,47,38.9724486192304,0.0
-27,34.22,47,38.71660931244431,0.0
-27,34.22,47,38.56887392369735,0.0
-26,34.22,47,37.76330792908593,0.0
-26,34.22,46,37.617686841387005,0.0
-26,34.22,46,38.90884678732341,0.0
-26,34.22,46,38.79350014199774,0.0
-26,34.22,46,38.40176313196149,0.0
-26,34.22,46,38.4755358678056,0.0
-26,34.22,46,38.78651747574808,0.0
-26,34.22,46,38.701735788493295,0.0
-26,34.22,46,38.7461276425545,0.0
-26,34.22,46,38.74787517290489,0.0
-26,34.22,46,38.83444004070813,0.0
-26,34.22,46,38.80614358149722,0.0
-26,34.22,47,37.82238607564118,0.0
-25,34.22,47,37.83875895039999,0.0
-25,34.22,46,37.30997152413146,0.0
-25,34.22,46,37.38585005409907,0.0
-25,34.22,46,37.74589041976213,0.0
-25,34.22,46,37.656496589486586,0.0
-25,34.22,46,37.99367302359675,0.0
-25,34.22,46,37.82240218932041,0.0
-25,34.22,46,37.96831450954787,0.0
-25,34.22,46,38.08187572080735,0.0
-25,34.22,46,37.58171137211716,0.0
-25,34.22,46,37.45375446598677,0.0
-25,34.22,46,38.01364997629474,0.0
-25,34.22,46,37.77792449772197,0.0
-24,34.22,46,37.91130091904082,0.0
-24,34.22,46,36.743921390134496,0.0
-24,34.22,45,38.55374539792673,0.0
-24,34.22,45,38.54621081039911,0.0
-24,34.22,45,38.387250178572046,0.0
-24,34.22,45,38.4856876223006,0.0
-24,34.22,45,38.52788965018352,0.0
-24,34.22,45,38.57854860925002,0.0
-24,34.22,45,38.47351624612688,0.0
-24,34.22,45,38.26977035890495,0.0
-24,34.22,45,38.72556256662402,0.0
-24,34.22,45,38.64066508059457,0.0
-24,34.22,45,38.51701257558153,0.0
-24,34.22,45,38.52756456334821,0.0
-23,34.22,45,37.555677611634096,0.0
-23,34.22,44,37.61463925997073,0.0
-23,34.22,44,38.726368551591385,0.0
-23,34.22,44,38.76994698723906,0.0
-23,34.22,44,38.934802325210605,0.0
-23,34.22,44,38.927122675888526,0.0
-23,34.22,44,38.82044427331319,0.0
-23,34.22,44,38.85527892555312,0.0
-23,34.22,44,38.9480041474787,0.0
-23,34.22,44,38.87455132747819,0.0
-23,34.22,44,38.64785298336365,0.0
-23,34.22,44,38.56227614100605,0.0
-23,34.22,44,38.62362544064917,0.0
-22,34.22,44,38.46366286320206,0.0
-22,34.22,43,37.615176511375616,0.0
-22,34.22,43,38.53284685752097,0.0
-22,34.22,44,38.642192166318445,0.0
-22,34.22,44,37.9732277010168,0.0
-22,34.22,44,37.92455951311284,0.0
-22,34.22,44,37.92789101152822,0.0
-22,34.22,44,37.94468842856488,0.0
-22,34.22,44,37.96418856424407,0.0
-22,34.22,44,38.009736917450255,0.0
-22,34.22,44,37.98693657571295,0.0
-22,34.22,44,37.800652953677655,0.0
-22,34.22,44,37.71388946380272,0.0
-21,34.22,44,37.77581500037447,0.0
-21,34.22,43,37.69269117059428,0.0
-21,34.22,43,37.81194065942074,0.0
-21,34.22,43,37.60007738649227,0.0
-21,34.22,43,37.71749706112508,0.0
