Boresight Angle,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-23,26.620599913279626,46,26.856797209435648,0.0
-23,26.620599913279626,46,26.72651119871088,0.0
-23,26.620599913279626,46,26.90294652831668,0.0
-23,26.620599913279626,46,26.915922377315525,0.0
-23,26.620599913279626,46,27.19921067570976,0.0
-23,26.620599913279626,46,26.82623711697206,0.0
-22,26.620599913279626,46,26.55783719350275,-1.0
-22,26.620599913279626,45,27.91375528968257,0.0
-22,26.620599913279626,45,27.647113109638667,0.0
-22,26.620599913279626,45,27.73219430660491,0.0
-22,26.620599913279626,45,27.831855889585903,0.0
-22,26.620599913279626,45,27.786104244620304,0.0
-22,26.620599913279626,45,27.98797511806768,0.0
-22,26.620599913279626,45,27.860675849489454,0.0
-22,26.620599913279626,45,27.571212354520483,0.0
-22,26.620599913279626,45,27.648534168313624,0.0
-22,26.620599913279626,45,27.57759270976832,0.0
-22,26.620599913279626,45,27.854228804126898,0.0
-22,26.620599913279626,45,27.94526296574341,0.0
-22,26.620599913279626,45,27.712488028833164,0.0
-22,26.620599913279626,45,28.095223723732047,0.0
-22,26.620599913279626,45,27.74634259714061,0.0
-21,26.620599913279626,45,26.61742978139352,-1.0
-21,26.620599913279626,44,28.55982813552371,0.0
-21,26.620599913279626,44,28.519337778758302,0.0
-21,26.620599913279626,44,28.50259203773244,0.0
-21,26.620599913279626,44,28.521044566147253,0.0
-21,26.620599913279626,44,28.51403117319544,0.0
-21,26.620599913279626,44,28.645650611359024,0.0
-21,26.620599913279626,44,28.573426520719583,0.0
-21,26.620599913279626,44,28.483270619160976,0.0
-21,26.620599913279626,44,28.142885458205637,0.0
-21,26.620599913279626,44,28.1448819093155,0.0
-21,26.620599913279626,44,28.47104326094949,0.0
-21,26.620599913279626,44,28.42974639325448,0.0
-21,26.620599913279626,44,28.61947083413828,0.0
-21,26.620599913279626,43,28.724001510371917,0.0
-21,26.620599913279626,44,28.80809940765405,0.0
-20,26.620599913279626,44,28.858327442980546,0.0
-20,26.620599913279626,44,27.02847613859412,0.0
-20,26.620599913279626,43,26.93712431999571,0.0
-20,26.620599913279626,43,28.498321475521152,0.0
-20,26.620599913279626,43,28.51754997359936,0.0
-20,26.620599913279626,43,28.96683674500693,0.0
-20,26.620599913279626,43,28.92149558315679,0.0
-20,26.620599913279626,43,28.95516437781721,0.0
-20,26.620599913279626,43,28.89285991477231,0.0
-20,26.620599913279626,43,28.52100309008611,0.0
-20,26.620599913279626,43,28.46876569519829,0.0
-20,26.620599913279626,43,28.774047890182665,0.0
-20,26.620599913279626,43,28.85631137053832,0.0
-20,26.620599913279626,43,28.801110758927805,0.0
-20,26.620599913279626,43,29.02711852674936,0.0
-20,26.620599913279626,44,27.70142127372435,0.0
-20,26.620599913279626,44,27.688568008545303,0.0
-19,26.620599913279626,44,26.03857295414319,-1.0
-19,26.620599913279626,43,27.91247967421925,0.0
-19,26.620599913279626,43,27.637829368094465,0.0
-19,26.620599913279626,43,27.68204247568582,0.0
-19,26.620599913279626,43,27.87806743657436,0.0
-19,26.620599913279626,43,27.77227696220028,0.0
-19,26.620599913279626,43,27.832957341375376,0.0
-19,26.620599913279626,43,27.954396933326198,0.0
-19,26.620599913279626,43,28.03354868401687,0.0
-19,26.620599913279626,43,27.722127097144774,0.0
-19,26.620599913279626,43,28.03053576175074,0.0
-19,26.620599913279626,43,27.96311365176133,0.0
-19,26.620599913279626,43,27.998943735463563,0.0
-19,26.620599913279626,43,27.87656216143597,0.0
-19,26.620599913279626,43,27.75772132314183,0.0
-19,26.620599913279626,43,27.735168891329472,0.0
-18,26.620599913279626,43,27.491000634951057,0.0
-18,26.620599913279626,42,28.81975512559985,0.0
-18,26.620599913279626,42,28.587709722484377,0.0
-18,26.620599913279626,42,28.79368558449501,0.0
-18,26.620599913279626,42,28.87640290475114,0.0
-18,26.620599913279626,42,28.74924876130987,0.0
-18,26.620599913279626,42,28.673097284882203,0.0
-18,26.620599913279626,42,28.896345966902963,0.0
-18,26.620599913279626,42,28.906763850450574,0.0
-18,26.620599913279626,42,28.78597297905021,0.0
-18,26.620599913279626,42,28.430991336752243,0.0
-18,26.620599913279626,42,28.337134864424087,0.0
-18,26.620599913279626,42,28.913977955573152,0.0
-18,26.620599913279626,42,28.831002023570782,0.0
-18,26.620599913279626,42,28.807230439415832,0.0
-18,26.620599913279626,42,28.875085473455243,0.0
-18,26.620599913279626,42,29.18488184834574,0.0
-17,26.620599913279626,42,27.936030879330488,0.0
-17,26.620599913279626,41,27.53543869859238,0.0
-17,26.620599913279626,41,28.717172751481044,0.0
-17,26.620599913279626,41,28.46999970582287,0.0
-17,26.620599913279626,41,28.51588883653313,0.0
-17,26.620599913279626,41,28.497473173419344,0.0
-17,26.620599913279626,41,28.90914447789412,0.0
-17,26.620599913279626,41,29.17953580448146,0.0
-17,26.620599913279626,41,29.12445788806106,0.0
-17,26.620599913279626,41,28.845181796692053,0.0
-17,26.620599913279626,41,28.955947430771047,0.0
-17,26.620599913279626,41,28.896348134106752,0.0
-17,26.620599913279626,41,28.624792054019323,0.0
-17,26.620599913279626,41,28.979468432544003,0.0
-17,26.620599913279626,41,29.05479426385373,0.0
-17,26.620599913279626,41,28.91599490704452,0.0
-17,26.620599913279626,41,28.623482859861063,0.0
-16,26.620599913279626,41,28.53743289986015,0.0
-16,26.620599913279626,41,27.283453224250167,0.0
-16,26.620599913279626,41,27.27101743706362,0.0
-16,26.620599913279626,41,27.200231043018164,0.0
-16,26.620599913279626,41,27.168908214828413,0.0
-16,26.620599913279626,41,27.031318912410363,0.0
-16,26.620599913279626,41,27.00597004898133,0.0
-16,26.620599913279626,41,27.18347469598872,0.0
-16,26.620599913279626,41,27.097302812843928,0.0
-16,26.620599913279626,41,27.14762480719508,0.0
-16,26.620599913279626,41,27.379668200727856,0.0
-16,26.620599913279626,41,27.447665743313813,0.0
-16,26.620599913279626,41,27.230930930959843,0.0
-16,26.620599913279626,41,27.20470978585991,0.0
-16,26.620599913279626,41,27.331165026941925,0.0
-16,26.620599913279626,41,27.44699186918359,0.0
-16,26.620599913279626,41,27.19254775140258,0.0
-15,26.620599913279626,41,25.438489159423945,-1.0
-15,26.620599913279626,40,28.945744475071955,0.0
-15,26.620599913279626,40,29.475731911304518,0.0
-15,26.620599913279626,40,29.76462746321588,0.0
-15,26.620599913279626,40,29.60022557389494,0.0
-15,26.620599913279626,40,29.293958645642903,0.0
-15,26.620599913279626,40,29.54467289154494,0.0
-15,26.620599913279626,40,29.645904548723838,0.0
-15,26.620599913279626,40,29.949284309838347,0.0
-15,26.620599913279626,40,29.5559554551378,0.0
-15,26.620599913279626,40,29.419126414344284,0.0
-15,26.620599913279626,40,29.491827171988312,0.0
-15,26.620599913279626,40,29.499939256599127,0.0
-15,26.620599913279626,40,29.614768768007785,0.0
-15,26.620599913279626,40,29.417697235651296,0.0
-15,26.620599913279626,40,29.460450926349985,0.0
-14,26.620599913279626,40,29.50773434079055,0.0
-14,26.620599913279626,39,29.01393674339721,0.0
-14,26.620599913279626,39,29.19188074199972,0.0
-14,26.620599913279626,39,29.171524424778013,0.0
-14,26.620599913279626,39,29.08558515953408,0.0
-14,26.620599913279626,39,29.261267588111203,0.0
-14,26.620599913279626,39,29.08784702395875,0.0
-14,26.620599913279626,39,29.014341736601075,0.0
-14,26.620599913279626,39,29.15223062972658,0.0
-14,26.620599913279626,39,29.25954144411736,0.0
-14,26.620599913279626,39,28.869622948222727,0.0
-14,26.620599913279626,39,29.33393560280674,0.0
-14,26.620599913279626,39,29.60413131998677,0.0
-14,26.620599913279626,39,29.178506934495616,0.0
-14,26.620599913279626,39,29.164664997888277,0.0
-14,26.620599913279626,39,28.93753339919112,0.0
-14,26.620599913279626,39,29.038994440410484,0.0
-13,26.620599913279626,39,28.106117863277756,0.0
-13,26.620599913279626,38,28.01699241294681,0.0
-13,26.620599913279626,38,29.05181158001203,0.0
-13,26.620599913279626,38,30.028063600048668,0.0
-13,26.620599913279626,38,29.884653276262704,0.0
-13,26.620599913279626,39,30.017506443429504,0.0
-13,26.620599913279626,39,28.49666274785004,0.0
-13,26.620599913279626,39,28.39683799926557,0.0
-13,26.620599913279626,39,28.068412938567874,0.0
-13,26.620599913279626,38,28.20860373365772,0.0
-13,26.620599913279626,38,29.795542704232425,0.0
-13,26.620599913279626,38,29.869151263526945,0.0
-13,26.620599913279626,38,29.707996296782483,0.0
-13,26.620599913279626,38,29.747950963140653,0.0
-13,26.620599913279626,38,29.9576478123366,0.0
-13,26.620599913279626,39,29.988587721964727,0.0
-13,26.620599913279626,39,28.110432581985705,0.0
-12,26.620599913279626,39,28.23167094778907,0.0
-12,26.620599913279626,38,28.70689212858023,0.0
-12,26.620599913279626,38,28.528802860865063,0.0
-12,26.620599913279626,38,28.671923167948968,0.0
-12,26.620599913279626,38,28.557407372195755,0.0
-12,26.620599913279626,38,28.975666387880807,0.0
-12,26.620599913279626,38,28.430025204642035,0.0
-12,26.620599913279626,38,28.70404323912689,0.0
-12,26.620599913279626,38,28.6892380721664,0.0
-12,26.620599913279626,38,28.757927888493008,0.0
-12,26.620599913279626,38,29.20430187463102,0.0
-12,26.620599913279626,38,28.488416551964534,0.0
-12,26.620599913279626,38,28.825324255424437,0.0
-12,26.620599913279626,38,28.685847244157934,0.0
-12,26.620599913279626,38,28.82328877115005,0.0
-12,26.620599913279626,38,29.092925211524797,0.0
-12,26.620599913279626,38,28.25681450558583,0.0
-11,26.620599913279626,38,28.53894717394462,0.0
-11,26.620599913279626,38,27.25395876602421,0.0
-11,26.620599913279626,37,29.082557728937918,0.0
-11,26.620599913279626,37,28.99579919707629,0.0
-11,26.620599913279626,37,29.0354892170619,0.0
-11,26.620599913279626,37,28.85212997789661,0.0
-11,26.620599913279626,37,29.02903403712064,0.0
-11,26.620599913279626,37,29.037120793448366,0.0
-11,26.620599913279626,37,28.725305227809905,0.0
-11,26.620599913279626,37,28.881711258598703,0.0
-11,26.620599913279626,37,28.885393746094454,0.0
-11,26.620599913279626,37,28.801614883828226,0.0
-11,26.620599913279626,37,29.01455167916712,0.0
-11,26.620599913279626,37,28.71510533798231,0.0
-11,26.620599913279626,37,28.84507781472486,0.0
-11,26.620599913279626,37,28.886948617334085,0.0
-11,26.620599913279626,37,28.981780711750403,0.0
-10,26.620599913279626,37,29.1240548099381,0.0
-10,26.620599913279626,37,27.0073041102422,0.0
-10,26.620599913279626,36,27.325017554890263,0.0
-10,26.620599913279626,36,28.97125450080237,0.0
-10,26.620599913279626,36,28.8785822331418,0.0
-10,26.620599913279626,36,29.402371839772137,0.0
-10,26.620599913279626,36,29.4320283271118,0.0
-10,26.620599913279626,36,29.50498011301261,0.0
-10,26.620599913279626,36,29.51850435499112,0.0
-10,26.620599913279626,36,29.181444061283784,0.0
-10,26.620599913279626,36,29.837073605473527,0.0
-10,26.620599913279626,36,29.478954373510525,0.0
-10,26.620599913279626,36,29.28763344704194,0.0
-10,26.620599913279626,36,29.09131925668237,0.0
-10,26.620599913279626,36,29.31267255247568,0.0
-10,26.620599913279626,36,29.541456891578235,0.0
-10,26.620599913279626,36,29.431851586932357,0.0
-10,26.620599913279626,36,29.203730458311924,0.0
-9,26.620599913279626,36,29.09332802519041,0.0
-9,26.620599913279626,36,28.29124050477634,0.0
-9,26.620599913279626,36,28.029407855524877,0.0
-9,26.620599913279626,36,27.94042540548212,0.0
-9,26.620599913279626,36,28.132159508959678,0.0
-9,26.620599913279626,36,28.145660494705147,0.0
-9,26.620599913279626,36,28.117256204238068,0.0
-9,26.620599913279626,36,28.0542520059823,0.0
-9,26.620599913279626,36,28.20914059723888,0.0
-9,26.620599913279626,36,28.161027606647863,0.0
-9,26.620599913279626,36,28.2232084387416,0.0
-9,26.620599913279626,36,28.39548847597203,0.0
-9,26.620599913279626,36,28.32672896984468,0.0
-9,26.620599913279626,36,28.224644668008864,0.0
-9,26.620599913279626,36,28.07184520434529,0.0
-9,26.620599913279626,36,28.09087995276346,0.0
-9,26.620599913279626,36,28.37524376906521,0.0
-8,26.620599913279626,36,26.764184501604937,0.0
-8,26.620599913279626,35,26.965237003964997,0.0
-8,26.620599913279626,35,27.957484144364276,0.0
-8,26.620599913279626,35,27.924994735501954,0.0
-8,26.620599913279626,35,27.866235479901466,0.0
-8,26.620599913279626,35,27.802688968720133,0.0
-8,26.620599913279626,35,28.28012753115081,0.0
-8,26.620599913279626,35,28.25837528672735,0.0
-8,26.620599913279626,35,28.59748570154868,0.0
-8,26.620599913279626,35,28.36042339130609,0.0
-8,26.620599913279626,35,28.463897274937523,0.0
-8,26.620599913279626,35,28.642120980764503,0.0
-8,26.620599913279626,35,28.7217341660774,0.0
-8,26.620599913279626,35,28.3113033195032,0.0
-8,26.620599913279626,35,28.724427032089423,0.0
-8,26.620599913279626,35,28.45517950693916,0.0
-8,26.620599913279626,35,28.589313672151302,0.0
-7,26.620599913279626,35,28.60274593414488,0.0
-7,26.620599913279626,35,26.742112391652903,0.0
-7,26.620599913279626,34,26.88755924623473,0.0
-7,26.620599913279626,34,28.797824832290715,0.0
-7,26.620599913279626,34,28.32461700774552,0.0
-7,26.620599913279626,34,28.712004597776662,0.0
-7,26.620599913279626,34,28.601422833327938,0.0
-7,26.620599913279626,34,28.44656451538633,0.0
-7,26.620599913279626,34,28.393855350604262,0.0
-7,26.620599913279626,34,28.34885249920148,0.0
-7,26.620599913279626,34,28.50026293818545,0.0
-7,26.620599913279626,34,28.54086145480335,0.0
-7,26.620599913279626,34,28.493542706167773,0.0
-7,26.620599913279626,34,28.578989303774318,0.0
-7,26.620599913279626,34,28.26575440325115,0.0
-7,26.620599913279626,34,28.544480522664934,0.0
-7,26.620599913279626,34,28.34775016635343,0.0
-7,26.620599913279626,34,28.711432315359325,0.0
-6,26.620599913279626,34,27.72491289340625,0.0
-6,26.620599913279626,34,26.756326543056797,0.0
-6,26.620599913279626,33,27.05240910521832,0.0
-6,26.620599913279626,34,27.436007777582454,0.0
-6,26.620599913279626,34,27.433366220894257,0.0
-6,26.620599913279626,34,27.328717054951724,0.0
-6,26.620599913279626,34,27.78025154492732,0.0
-6,26.620599913279626,34,27.43937642159932,0.0
-6,26.620599913279626,34,27.657490548986885,0.0
-6,26.620599913279626,34,27.385938446050552,0.0
-6,26.620599913279626,34,27.645412539099283,0.0
-6,26.620599913279626,34,27.739893081958016,0.0
-6,26.620599913279626,34,27.55967047318944,0.0
-6,26.620599913279626,34,26.82255628881429,0.0
-6,26.620599913279626,33,27.020292960994013,0.0
-6,26.620599913279626,33,28.70690060074364,0.0
-6,26.620599913279626,33,28.62680498829628,0.0
-5,26.620599913279626,34,25.12986308183724,-1.0
-5,26.620599913279626,33,28.07066063518136,0.0
-5,26.620599913279626,33,28.060091542296192,0.0
-5,26.620599913279626,33,27.773760637545266,0.0
-5,26.620599913279626,33,27.73170593570076,0.0
-5,26.620599913279626,33,28.013092834162144,0.0
-5,26.620599913279626,33,27.91622376138585,0.0
-5,26.620599913279626,33,27.813085271295904,0.0
-5,26.620599913279626,33,27.920201573127702,0.0
-5,26.620599913279626,33,28.09917951274739,0.0
-5,26.620599913279626,33,27.87008045801248,0.0
-5,26.620599913279626,33,28.313012764978048,0.0
-5,26.620599913279626,33,27.70062299676496,0.0
-5,26.620599913279626,33,28.00215752358637,0.0
-5,26.620599913279626,33,28.059602668485923,0.0
-5,26.620599913279626,33,27.86745019000716,0.0
-4,26.620599913279626,33,28.06501359146765,0.0
-4,26.620599913279626,32,27.890297641709545,0.0
-4,26.620599913279626,32,28.488902111969978,0.0
-4,26.620599913279626,32,29.20262013123495,0.0
-4,26.620599913279626,32,29.082592122813985,0.0
-4,26.620599913279626,32,28.2629678506096,0.0
-4,26.620599913279626,32,28.660936870085507,0.0
-4,26.620599913279626,32,28.89501820411869,0.0
-4,26.620599913279626,32,28.97623823464996,0.0
-4,26.620599913279626,32,28.585021198419483,0.0
-4,26.620599913279626,32,28.694272156953204,0.0
-4,26.620599913279626,32,29.01003420313011,0.0
-4,26.620599913279626,32,29.26611705217124,0.0
-4,26.620599913279626,33,27.536382868114917,0.0
-4,26.620599913279626,33,27.20076842562833,0.0
-4,26.620599913279626,33,26.99959979237812,0.0
-4,26.620599913279626,32,27.18457278810549,0.0
-3,26.620599913279626,32,27.83276639699821,0.0
-3,26.620599913279626,32,27.66919420324814,0.0
-3,26.620599913279626,32,27.46097605247045,0.0
-3,26.620599913279626,32,27.607736312343008,0.0
-3,26.620599913279626,32,27.3142981838124,0.0
-3,26.620599913279626,32,27.277149913567293,0.0
-3,26.620599913279626,32,27.407650769040764,0.0
-3,26.620599913279626,32,27.55575443604694,0.0
-3,26.620599913279626,32,27.430279698227643,0.0
-3,26.620599913279626,32,27.49151033410113,0.0
-3,26.620599913279626,32,27.516556684296653,0.0
-3,26.620599913279626,32,27.45371899874128,0.0
-3,26.620599913279626,32,27.50641307984261,0.0
-3,26.620599913279626,32,27.415390443736957,0.0
-3,26.620599913279626,32,28.192581104766987,0.0
-3,26.620599913279626,32,28.06404775447941,0.0
-3,26.620599913279626,32,28.10576313334576,0.0
-3,26.620599913279626,32,28.080727594417304,0.0
-2,26.620599913279626,32,25.363993053973445,-1.0
-2,26.620599913279626,31,27.961028117396907,0.0
-2,26.620599913279626,31,28.243177180934843,0.0
-2,26.620599913279626,31,28.197107877277038,0.0
-2,26.620599913279626,31,28.11704750714145,0.0
-2,26.620599913279626,31,28.017131308687706,0.0
-2,26.620599913279626,31,28.01448155037835,0.0
-2,26.620599913279626,31,27.824530307630496,0.0
-2,26.620599913279626,31,27.978518991403845,0.0
-2,26.620599913279626,31,28.11999296562435,0.0
-2,26.620599913279626,31,28.042263789668937,0.0
-2,26.620599913279626,31,27.98431245019534,0.0
-2,26.620599913279626,31,27.95203058432108,0.0
-2,26.620599913279626,31,28.15735382933769,0.0
-2,26.620599913279626,31,27.779503322730697,0.0
-1,26.620599913279626,31,28.11844814467215,0.0
-1,26.620599913279626,31,27.24071425623708,0.0
-1,26.620599913279626,30,28.958046445946,0.0
-1,26.620599913279626,30,28.80983153264304,0.0
-1,26.620599913279626,30,29.42208875103316,0.0
-1,26.620599913279626,30,29.14985465180967,0.0
-1,26.620599913279626,30,29.162976792184168,0.0
-1,26.620599913279626,30,29.151278706145533,0.0
-1,26.620599913279626,30,29.101861010209028,0.0
-1,26.620599913279626,30,29.274650213452787,0.0
-1,26.620599913279626,30,29.28019567393744,0.0
-1,26.620599913279626,30,29.35905668127004,0.0
-1,26.620599913279626,30,29.31721474636911,0.0
-1,26.620599913279626,30,29.16730296725934,0.0
-1,26.620599913279626,30,29.273770718122343,0.0
-1,26.620599913279626,30,29.10840571686976,0.0
-1,26.620599913279626,30,28.52723538218196,0.0
-1,26.620599913279626,30,28.84311195458888,0.0
0,26.620599913279626,30,27.694833095785437,0.0
0,26.620599913279626,29,27.80323601884812,0.0
0,26.620599913279626,29,29.340857792213875,0.0
0,26.620599913279626,29,29.336526074935666,0.0
0,26.620599913279626,29,29.220365602965977,0.0
0,26.620599913279626,29,29.25522816950801,0.0
0,26.620599913279626,30,28.511786665058345,0.0
0,26.620599913279626,30,28.1990166934074,0.0
0,26.620599913279626,30,28.111675759763763,0.0
0,26.620599913279626,30,28.240946826674996,0.0
0,26.620599913279626,29,29.159590728162804,0.0
0,26.620599913279626,29,29.331953363352525,0.0
0,26.620599913279626,29,29.2588438914115,0.0
0,26.620599913279626,29,29.30965233320366,0.0
0,26.620599913279626,29,29.5026393637551,0.0
0,26.620599913279626,29,29.25671329707648,0.0
0,26.620599913279626,29,29.48016265167109,0.0
1,26.620599913279626,29,29.229281430157663,0.0
1,26.620599913279626,29,28.153224586210317,0.0
1,26.620599913279626,29,28.14992360596281,0.0
1,26.620599913279626,29,28.45144859743973,0.0
1,26.620599913279626,29,28.204493709401586,0.0
1,26.620599913279626,29,28.351500407426165,0.0
1,26.620599913279626,29,28.253558792677417,0.0
1,26.620599913279626,29,28.367562038418452,0.0
1,26.620599913279626,29,28.349460160729613,0.0
1,26.620599913279626,29,28.517675921719288,0.0
1,26.620599913279626,29,28.665080210756912,0.0
1,26.620599913279626,29,28.363295676384944,0.0
1,26.620599913279626,29,28.43950925565877,0.0
1,26.620599913279626,29,28.45295938802248,0.0
1,26.620599913279626,29,28.278006051790115,0.0
1,26.620599913279626,29,28.631340183409584,0.0
1,26.620599913279626,29,28.38561745215666,0.0
2,26.620599913279626,29,26.177301563918384,-1.0
2,26.620599913279626,28,28.602071271270567,0.0
2,26.620599913279626,28,28.6548503732276,0.0
2,26.620599913279626,28,28.851862796792,0.0
2,26.620599913279626,28,28.4030748954723,0.0
2,26.620599913279626,28,28.781026373849173,0.0
2,26.620599913279626,28,28.74942651309039,0.0
2,26.620599913279626,28,28.744911158465555,0.0
2,26.620599913279626,28,28.698693408265854,0.0
2,26.620599913279626,28,28.624342650069245,0.0
2,26.620599913279626,28,28.88911279348456,0.0
2,26.620599913279626,28,28.73692054336652,0.0
2,26.620599913279626,28,28.680679484630133,0.0
2,26.620599913279626,28,28.89002839072502,0.0
2,26.620599913279626,28,28.935572229835365,0.0
2,26.620599913279626,28,29.26257229685355,0.0
3,26.620599913279626,28,28.899200906332943,0.0
3,26.620599913279626,27,29.08393471876689,0.0
3,26.620599913279626,27,29.057508668638903,0.0
3,26.620599913279626,27,29.225955142752007,0.0
3,26.620599913279626,27,29.261071284810285,0.0
3,26.620599913279626,28,27.535675698069326,0.0
3,26.620599913279626,28,27.52999436225272,0.0
3,26.620599913279626,28,27.79447519740881,0.0
3,26.620599913279626,28,27.74327862126656,0.0
3,26.620599913279626,28,27.820643151585024,0.0
3,26.620599913279626,28,27.75882144528711,0.0
3,26.620599913279626,28,27.88908953808341,0.0
3,26.620599913279626,28,27.663776802754548,0.0
3,26.620599913279626,28,27.97815499218658,0.0
3,26.620599913279626,28,27.63997967076903,0.0
3,26.620599913279626,28,27.87981279306358,0.0
3,26.620599913279626,28,27.747211077555196,0.0
4,26.620599913279626,28,25.52023880040087,-1.0
4,26.620599913279626,27,28.34352265020233,0.0
4,26.620599913279626,27,28.25988838401684,0.0
4,26.620599913279626,27,28.607234020645077,0.0
4,26.620599913279626,27,28.41908928877956,0.0
4,26.620599913279626,27,28.109155758265032,0.0
4,26.620599913279626,27,28.48539114776731,0.0
4,26.620599913279626,27,28.36576649836632,0.0
4,26.620599913279626,27,28.560995618024165,0.0
4,26.620599913279626,27,28.48935984517237,0.0
4,26.620599913279626,27,28.314672422587336,0.0
4,26.620599913279626,27,28.30320503674857,0.0
4,26.620599913279626,27,28.4527949366032,0.0
4,26.620599913279626,27,28.569502027178054,0.0
4,26.620599913279626,27,28.37110327301717,0.0
5,26.620599913279626,27,28.37569288189927,0.0
5,26.620599913279626,27,27.59042560796894,0.0
5,26.620599913279626,26,28.663786442042607,0.0
5,26.620599913279626,26,28.51639097172054,0.0
5,26.620599913279626,26,28.51313773991556,0.0
5,26.620599913279626,26,29.0305543724062,0.0
5,26.620599913279626,26,29.023427218328425,0.0
5,26.620599913279626,26,28.873869778610903,0.0
5,26.620599913279626,26,28.91355684241221,0.0
5,26.620599913279626,26,28.688017033071432,0.0
5,26.620599913279626,26,28.978653004397174,0.0
5,26.620599913279626,26,28.75953655931441,0.0
5,26.620599913279626,26,28.603892569241324,0.0
5,26.620599913279626,26,28.648839182594894,0.0
5,26.620599913279626,26,28.588335129978724,0.0
5,26.620599913279626,26,28.66286105509044,0.0
5,26.620599913279626,26,29.044847056296845,0.0
5,26.620599913279626,26,28.999295113358208,0.0
6,26.620599913279626,26,26.85207618498047,0.0
6,26.620599913279626,25,26.55255411961712,0.0
6,26.620599913279626,25,28.456480073304625,0.0
6,26.620599913279626,25,28.227980449038867,0.0
6,26.620599913279626,25,28.22953212874078,0.0
6,26.620599913279626,25,28.59089567299612,0.0
6,26.620599913279626,25,28.662753770607797,0.0
6,26.620599913279626,25,28.451519758949537,0.0
6,26.620599913279626,25,28.033773123347583,0.0
6,26.620599913279626,25,28.35798832463683,0.0
6,26.620599913279626,25,28.272384746552355,0.0
6,26.620599913279626,25,28.203350933359104,0.0
6,26.620599913279626,25,28.247193989226275,0.0
6,26.620599913279626,25,28.459645749759005,0.0
6,26.620599913279626,25,28.608727438618715,0.0
6,26.620599913279626,25,28.574800039234184,0.0
7,26.620599913279626,25,28.19904226105245,0.0
7,26.620599913279626,25,26.58104602767507,0.0
7,26.620599913279626,25,27.647659246616243,0.0
7,26.620599913279626,25,27.62595929373324,0.0
7,26.620599913279626,25,27.673718925694565,0.0
7,26.620599913279626,25,28.023457412326398,0.0
7,26.620599913279626,25,27.92245285440081,0.0
7,26.620599913279626,25,27.877207460841404,0.0
7,26.620599913279626,25,27.825768594825583,0.0
7,26.620599913279626,25,27.609779924516104,0.0
7,26.620599913279626,25,27.89162479939605,0.0
7,26.620599913279626,25,27.65951411924832,0.0
7,26.620599913279626,25,27.962019814677333,0.0
7,26.620599913279626,25,27.832837128215225,0.0
7,26.620599913279626,25,27.68400000330065,0.0
7,26.620599913279626,25,27.679209571838463,0.0
7,26.620599913279626,25,27.580374313203563,0.0
8,26.620599913279626,25,27.60461928820702,0.0
8,26.620599913279626,25,25.92096735136777,-1.0
8,26.620599913279626,24,27.82157752184734,0.0
8,26.620599913279626,24,27.651377576701925,0.0
8,26.620599913279626,24,27.795328383484275,0.0
8,26.620599913279626,24,27.937643823345475,0.0
8,26.620599913279626,24,27.995667966451087,0.0
8,26.620599913279626,24,27.91289509222353,0.0
8,26.620599913279626,24,27.587235786921696,0.0
8,26.620599913279626,24,27.791590347253468,0.0
8,26.620599913279626,24,28.17210288746395,0.0
8,26.620599913279626,24,28.25250031105193,0.0
8,26.620599913279626,24,28.29478456619668,0.0
8,26.620599913279626,24,28.306671187483214,0.0
8,26.620599913279626,24,28.210662936132746,0.0
8,26.620599913279626,24,28.25392288814055,0.0
9,26.620599913279626,24,26.66689382353772,0.0
9,26.620599913279626,23,26.393557254309805,0.0
9,26.620599913279626,23,28.53051507556394,0.0
9,26.620599913279626,23,28.738957535782987,0.0
9,26.620599913279626,23,28.523614847659204,0.0
9,26.620599913279626,23,29.05603379869517,0.0
9,26.620599913279626,23,28.84057895261625,0.0
9,26.620599913279626,24,26.969008842928066,0.0
9,26.620599913279626,24,27.20032513497891,0.0
9,26.620599913279626,24,26.86311175495151,0.0
9,26.620599913279626,24,26.950356856378622,0.0
9,26.620599913279626,24,26.974495716235424,0.0
9,26.620599913279626,24,27.12130906341185,0.0
9,26.620599913279626,24,26.060994687282676,-1.0
9,26.620599913279626,23,28.86904375365446,0.0
10,26.620599913279626,23,28.717167581262714,0.0
10,26.620599913279626,23,26.800172017738127,0.0
10,26.620599913279626,22,26.589719179096164,0.0
10,26.620599913279626,22,28.40639371833582,0.0
10,26.620599913279626,22,28.45870088824468,0.0
10,26.620599913279626,22,28.605497955210215,0.0
10,26.620599913279626,22,28.428211396727832,0.0
10,26.620599913279626,22,28.46143967778717,0.0
10,26.620599913279626,22,28.57547817221941,0.0
10,26.620599913279626,22,28.216919779494923,0.0
10,26.620599913279626,22,28.650197979798563,0.0
10,26.620599913279626,22,28.288419681959205,0.0
10,26.620599913279626,22,28.47815483370338,0.0
10,26.620599913279626,22,28.32931270447243,0.0
10,26.620599913279626,22,28.58572589763002,0.0
10,26.620599913279626,22,28.75644652043851,0.0
10,26.620599913279626,22,28.477922254410203,0.0
11,26.620599913279626,22,28.700111758635156,0.0
11,26.620599913279626,22,27.263316507357302,0.0
11,26.620599913279626,22,27.044945440352848,0.0
11,26.620599913279626,22,27.3896434550224,0.0
11,26.620599913279626,22,27.307683576272357,0.0
11,26.620599913279626,22,27.66014692369028,0.0
11,26.620599913279626,22,27.43518906729348,0.0
