Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-7,17.78,35,20.69146223754977,0.0
-7,17.78,35,20.41051364517739,0.0
-7,17.78,35,20.319406039419064,0.0
-7,17.78,35,20.6175271443975,0.0
-7,17.78,35,20.6037374381074,0.0
-7,17.78,35,20.75380282599941,0.0
-6,17.78,35,20.632520271872608,0.0
-6,17.78,35,18.168738272761477,0.0
-6,17.78,34,18.196772065536592,0.0
-6,17.78,34,20.46960197581093,0.0
-6,17.78,34,20.50545044109916,0.0
-6,17.78,34,20.763450026582163,0.0
-6,17.78,34,20.93414635208144,0.0
-6,17.78,34,20.8488138680586,0.0
-6,17.78,34,20.70124560401686,0.0
-6,17.78,34,20.25792917955121,0.0
-6,17.78,34,20.25785141207662,0.0
-6,17.78,34,20.62885094949442,0.0
-6,17.78,34,20.62728968057189,0.0
-6,17.78,34,20.355243326803475,0.0
-6,17.78,34,20.42822323444649,0.0
-6,17.78,34,20.128015459610907,0.0
-6,17.78,34,20.13578268486006,0.0
-6,17.78,34,20.10222183889536,0.0
-5,17.78,34,20.180560987004327,0.0
-5,17.78,34,19.644058146102523,0.0
-5,17.78,33,19.54201848001634,0.0
-5,17.78,33,21.0226459163341,0.0
-5,17.78,33,21.082089325175104,0.0
-5,17.78,33,21.685691025079564,0.0
-5,17.78,34,21.650237274112957,0.0
-5,17.78,34,19.639702919064604,0.0
-5,17.78,34,19.70930906131493,0.0
-5,17.78,34,19.910165612561613,0.0
-5,17.78,34,19.832928387512908,0.0
-5,17.78,34,19.477940887032787,0.0
-5,17.78,34,19.405447286920264,0.0
-5,17.78,34,19.68677456894102,0.0
-5,17.78,34,19.869912376852938,0.0
-5,17.78,34,19.65976252685681,0.0
-5,17.78,33,19.54513698778885,0.0
-4,17.78,33,21.4895667486107,0.0
-4,17.78,33,20.89761488774592,0.0
-4,17.78,33,20.7920436684238,0.0
-4,17.78,33,20.74863123505827,0.0
-4,17.78,33,20.8270822744754,0.0
-4,17.78,33,20.65392517451167,0.0
-4,17.78,33,20.704212040541947,0.0
-4,17.78,33,20.67315691181318,0.0
-4,17.78,33,20.53840544143668,0.0
-4,17.78,33,20.502801146447997,0.0
-4,17.78,33,20.62171228201053,0.0
-4,17.78,33,20.51929309108536,0.0
-4,17.78,33,20.7133945521649,0.0
-4,17.78,33,20.7402861668558,0.0
-4,17.78,33,20.432710517143207,0.0
-4,17.78,33,20.517720647628096,0.0
-4,17.78,33,20.894996182738808,0.0
-4,17.78,33,20.894404367607493,0.0
-3,17.78,33,19.740379197048256,0.0
-3,17.78,32,19.830967797186943,0.0
-3,17.78,32,20.925747276229387,0.0
-3,17.78,32,20.82222427574807,0.0
-3,17.78,32,20.954052754000088,0.0
