Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-90,14.0,47,19.500570252976715,0.0
-90,14.0,45,11.19485339879938,0.0
-90,14.0,43,20.957125827512456,0.0
-90,14.0,40,21.504405484180992,0.0
-90,14.0,39,13.390057259461544,0.0
-90,14.0,22,3.351368143407697,0.0
-90,14.0,20,20.14161315559852,0.0
-90,14.0,14,8.084579825742964,0.0
-90,17.0,51,7.493691754445905,-47.0
-90,17.0,51,36.562691863597664,0.0
-90,17.0,50,29.14905616958288,0.0
-90,17.0,49,26.34263842694716,0.0
-90,17.0,47,15.628668974411184,0.0
-90,17.0,45,21.99851705464296,0.0
-90,17.0,44,26.96762307953213,0.0
-90,17.0,42,27.49308386627753,0.0
-90,17.0,41,17.522717330401946,0.0
-90,17.0,40,20.28800973750006,0.0
-90,17.0,33,27.23891770799446,0.0
-90,17.0,50,2.875660863174133,7.0
-90,20.0,50,7.296065677691928,-46.0
-90,20.0,49,18.182215579713585,-1.0
-90,23.0,49,7.003562774658221,-34.0
-90,23.0,17,7.57595401652901,17.0
-90,23.0,23,27.14757494668004,0.0
-90,23.0,20,23.186303843068277,0.0
-90,23.0,19,23.32832081275181,0.0
-90,23.0,18,23.056813665433594,0.0
-90,23.0,14,22.086260086409386,-1.0
-90,11.0,50,7.218621519611148,10.0
-90,11.0,25,7.19485340624064,6.0
-90,11.0,51,31.163949798636423,0.0
-90,11.0,19,6.381666360842232,3.0
-90,11.0,14,21.070658744271896,0.0
-90,11.0,49,11.340220009122504,0.0
-90,11.0,48,6.737784333448673,-9.0
-90,14.0,50,6.829851895838345,10.0
-90,14.0,25,6.9184734233192415,6.0
-90,14.0,51,26.25018260732179,0.0
-90,14.0,49,23.538824805994903,0.0
-90,14.0,43,21.15215687712808,0.0
-90,14.0,32,13.674286608022411,1.0
-90,14.0,27,26.45491925209876,0.0
-90,14.0,25,23.59027765746184,0.0
-90,14.0,17,8.08417600595277,1.0
-90,14.0,14,23.50258393315592,0.0
-90,14.0,51,12.037367900612196,-5.0
-90,14.0,16,6.791406581541821,-8.0
-90,17.0,50,6.941245519656079,9.0
-90,17.0,20,7.071171769303419,10.0
-90,17.0,36,25.9733443079124,0.0
-90,17.0,33,23.84850800693937,0.0
-90,17.0,28,12.060131746243542,-3.0
-90,17.0,24,7.660322304396971,10.0
-90,20.0,50,7.132551628449335,2.0
-90,20.0,25,6.623143125025734,-10.0
-90,20.0,42,7.093787577658134,10.0
-90,20.0,14,7.196672543889349,-10.0
-90,20.0,31,27.833977800508805,0.0
-90,20.0,29,24.842061371470635,0.0
-90,20.0,24,12.102942016250552,0.0
-90,20.0,14,6.395345350532068,-6.0
